
  0%|          | 0/2000 [00:00<?, ?it/s]
warmup:  30%|██▉       | 744/2500 [00:31<00:39, 44.65it/s, 31 steps of size 1.39e-01. acc. prob=0.79]
warmup:  30%|██▉       | 749/2500 [00:31<00:42, 40.81it/s, 15 steps of size 1.82e-01. acc. prob=0.79]
warmup:  30%|███       | 755/2500 [00:31<00:39, 44.17it/s, 23 steps of size 1.44e-01. acc. prob=0.79]
warmup:  30%|███       | 760/2500 [00:31<00:41, 41.93it/s, 47 steps of size 8.89e-02. acc. prob=0.79]
warmup:  31%|███       | 765/2500 [00:31<00:41, 41.98it/s, 15 steps of size 1.59e-01. acc. prob=0.79]
warmup:  31%|███       | 770/2500 [00:31<00:41, 41.26it/s, 15 steps of size 2.05e-01. acc. prob=0.79]
warmup:  31%|███       | 775/2500 [00:31<00:43, 39.98it/s, 31 steps of size 1.49e-01. acc. prob=0.79]
warmup:  31%|███       | 780/2500 [00:31<00:44, 39.02it/s, 15 steps of size 1.31e-01. acc. prob=0.79]
warmup:  31%|███▏      | 784/2500 [00:32<00:45, 37.57it/s, 15 steps of size 1.04e-01. acc. prob=0.79]
warmup:  32%|███▏      | 788/2500 [00:32<00:45, 37.68it/s, 31 steps of size 1.45e-01. acc. prob=0.79]
warmup:  32%|███▏      | 792/2500 [00:32<00:47, 35.90it/s, 31 steps of size 1.67e-01. acc. prob=0.79]
warmup:  32%|███▏      | 798/2500 [00:32<00:41, 40.88it/s, 31 steps of size 1.57e-01. acc. prob=0.79]
warmup:  32%|███▏      | 803/2500 [00:32<00:39, 43.17it/s, 15 steps of size 1.80e-01. acc. prob=0.79]
warmup:  32%|███▏      | 808/2500 [00:32<00:40, 42.07it/s, 15 steps of size 1.30e-01. acc. prob=0.79]
warmup:  33%|███▎      | 813/2500 [00:32<00:45, 36.78it/s, 31 steps of size 1.22e-01. acc. prob=0.79]
warmup:  33%|███▎      | 818/2500 [00:32<00:46, 36.24it/s, 47 steps of size 1.19e-01. acc. prob=0.79]
warmup:  33%|███▎      | 823/2500 [00:33<00:44, 37.44it/s, 23 steps of size 1.85e-01. acc. prob=0.79]
warmup:  33%|███▎      | 828/2500 [00:33<00:43, 38.37it/s, 31 steps of size 1.33e-01. acc. prob=0.79]
warmup:  33%|███▎      | 832/2500 [00:33<00:48, 34.22it/s, 43 steps of size 1.53e-01. acc. prob=0.79]
warmup:  34%|███▎      | 838/2500 [00:33<00:43, 38.58it/s, 31 steps of size 1.41e-01. acc. prob=0.79]
warmup:  34%|███▎      | 842/2500 [00:33<00:46, 35.63it/s, 63 steps of size 1.04e-01. acc. prob=0.79]
warmup:  34%|███▍      | 846/2500 [00:33<00:50, 32.70it/s, 31 steps of size 8.23e-02. acc. prob=0.79]
warmup:  34%|███▍      | 851/2500 [00:33<00:45, 35.87it/s, 31 steps of size 1.73e+00. acc. prob=0.79]
warmup:  34%|███▍      | 855/2500 [00:34<01:10, 23.49it/s, 127 steps of size 5.27e-02. acc. prob=0.79]
warmup:  34%|███▍      | 860/2500 [00:34<01:10, 23.40it/s, 127 steps of size 5.62e-02. acc. prob=0.79]
warmup:  35%|███▍      | 863/2500 [00:34<01:12, 22.62it/s, 63 steps of size 1.20e-01. acc. prob=0.79] 
warmup:  35%|███▍      | 866/2500 [00:34<01:34, 17.21it/s, 255 steps of size 3.28e-02. acc. prob=0.79]
warmup:  35%|███▍      | 869/2500 [00:35<01:33, 17.45it/s, 63 steps of size 8.03e-02. acc. prob=0.79] 
warmup:  35%|███▍      | 874/2500 [00:35<01:15, 21.48it/s, 63 steps of size 3.67e-02. acc. prob=0.79]
warmup:  35%|███▌      | 877/2500 [00:35<01:26, 18.81it/s, 31 steps of size 1.31e-01. acc. prob=0.79]
warmup:  35%|███▌      | 882/2500 [00:35<01:08, 23.75it/s, 31 steps of size 2.09e-01. acc. prob=0.79]
warmup:  35%|███▌      | 885/2500 [00:35<01:22, 19.64it/s, 31 steps of size 7.00e-02. acc. prob=0.79]
warmup:  36%|███▌      | 891/2500 [00:35<01:05, 24.55it/s, 63 steps of size 3.66e-02. acc. prob=0.79]
warmup:  36%|███▌      | 894/2500 [00:36<01:18, 20.51it/s, 31 steps of size 1.29e-01. acc. prob=0.79]
warmup:  36%|███▌      | 898/2500 [00:36<01:10, 22.79it/s, 31 steps of size 1.13e-01. acc. prob=0.79]
warmup:  36%|███▌      | 901/2500 [00:36<01:16, 20.82it/s, 127 steps of size 4.83e-02. acc. prob=0.79]
warmup:  36%|███▌      | 906/2500 [00:36<01:00, 26.33it/s, 7 steps of size 1.16e-01. acc. prob=0.79]  
warmup:  36%|███▋      | 912/2500 [00:36<00:50, 31.70it/s, 31 steps of size 9.27e-02. acc. prob=0.79]
warmup:  37%|███▋      | 917/2500 [00:36<00:45, 34.99it/s, 31 steps of size 1.06e-01. acc. prob=0.79]
warmup:  37%|███▋      | 923/2500 [00:36<00:41, 38.40it/s, 31 steps of size 4.04e-02. acc. prob=0.79]
warmup:  37%|███▋      | 928/2500 [00:37<00:43, 36.02it/s, 47 steps of size 1.13e-01. acc. prob=0.79]
warmup:  37%|███▋      | 932/2500 [00:37<00:42, 36.84it/s, 63 steps of size 5.54e-02. acc. prob=0.79]
warmup:  37%|███▋      | 937/2500 [00:37<00:39, 39.81it/s, 15 steps of size 6.91e-02. acc. prob=0.79]
warmup:  38%|███▊      | 942/2500 [00:37<00:46, 33.15it/s, 63 steps of size 8.29e-02. acc. prob=0.79]
warmup:  38%|███▊      | 946/2500 [00:37<00:48, 32.21it/s, 31 steps of size 1.42e-01. acc. prob=0.79]
warmup:  38%|███▊      | 950/2500 [00:37<00:52, 29.29it/s, 63 steps of size 1.05e-01. acc. prob=0.79]
warmup:  38%|███▊      | 954/2500 [00:37<00:57, 26.80it/s, 63 steps of size 7.42e-02. acc. prob=0.79]
warmup:  38%|███▊      | 957/2500 [00:38<01:01, 25.10it/s, 47 steps of size 1.45e-01. acc. prob=0.79]
warmup:  38%|███▊      | 961/2500 [00:38<00:55, 27.81it/s, 7 steps of size 5.94e-02. acc. prob=0.79] 
warmup:  39%|███▊      | 965/2500 [00:38<00:50, 30.32it/s, 31 steps of size 9.94e-02. acc. prob=0.79]
warmup:  39%|███▉      | 969/2500 [00:38<00:48, 31.32it/s, 31 steps of size 6.19e-02. acc. prob=0.79]
warmup:  39%|███▉      | 973/2500 [00:38<00:51, 29.79it/s, 31 steps of size 7.31e-02. acc. prob=0.79]
warmup:  39%|███▉      | 977/2500 [00:38<00:52, 28.78it/s, 63 steps of size 5.07e-02. acc. prob=0.79]
warmup:  39%|███▉      | 980/2500 [00:38<01:03, 24.03it/s, 23 steps of size 1.27e-01. acc. prob=0.79]
warmup:  39%|███▉      | 983/2500 [00:39<01:02, 24.44it/s, 7 steps of size 8.81e-02. acc. prob=0.79] 
warmup:  39%|███▉      | 987/2500 [00:39<01:05, 23.22it/s, 95 steps of size 6.34e-02. acc. prob=0.79]
warmup:  40%|███▉      | 991/2500 [00:39<00:57, 26.06it/s, 15 steps of size 1.16e-01. acc. prob=0.79]
warmup:  40%|███▉      | 994/2500 [00:39<00:55, 26.96it/s, 63 steps of size 7.32e-02. acc. prob=0.79]
warmup:  40%|███▉      | 997/2500 [00:39<00:56, 26.64it/s, 31 steps of size 1.42e-01. acc. prob=0.79]
warmup:  40%|████      | 1001/2500 [00:39<00:53, 28.21it/s, 31 steps of size 1.47e-01. acc. prob=0.79]
warmup:  40%|████      | 1004/2500 [00:39<00:54, 27.47it/s, 63 steps of size 7.85e-02. acc. prob=0.79]
warmup:  40%|████      | 1007/2500 [00:39<00:57, 25.93it/s, 31 steps of size 1.41e-01. acc. prob=0.79]
warmup:  40%|████      | 1012/2500 [00:40<00:46, 31.83it/s, 31 steps of size 7.31e-02. acc. prob=0.79]
warmup:  41%|████      | 1016/2500 [00:40<00:51, 28.97it/s, 31 steps of size 1.19e-01. acc. prob=0.79]
warmup:  41%|████      | 1020/2500 [00:40<00:53, 27.76it/s, 47 steps of size 8.36e-02. acc. prob=0.79]
warmup:  41%|████      | 1024/2500 [00:40<00:49, 29.96it/s, 31 steps of size 1.42e-01. acc. prob=0.79]
warmup:  41%|████      | 1028/2500 [00:40<00:48, 30.53it/s, 31 steps of size 1.30e-01. acc. prob=0.79]
warmup:  41%|████▏     | 1032/2500 [00:40<00:45, 32.09it/s, 7 steps of size 1.42e-01. acc. prob=0.79] 
warmup:  41%|████▏     | 1036/2500 [00:40<00:48, 30.24it/s, 31 steps of size 9.48e-02. acc. prob=0.79]
warmup:  42%|████▏     | 1042/2500 [00:41<00:46, 31.55it/s, 95 steps of size 7.06e-02. acc. prob=0.79]
warmup:  42%|████▏     | 1046/2500 [00:41<00:46, 31.06it/s, 31 steps of size 5.27e-02. acc. prob=0.79]
warmup:  42%|████▏     | 1050/2500 [00:41<00:52, 27.85it/s, 31 steps of size 8.01e-02. acc. prob=0.79]
warmup:  42%|████▏     | 1054/2500 [00:41<00:48, 29.87it/s, 23 steps of size 6.77e-02. acc. prob=0.79]
warmup:  42%|████▏     | 1058/2500 [00:41<00:53, 27.05it/s, 31 steps of size 6.42e-02. acc. prob=0.79]
warmup:  42%|████▏     | 1061/2500 [00:41<00:55, 25.83it/s, 31 steps of size 1.26e-01. acc. prob=0.79]
warmup:  43%|████▎     | 1066/2500 [00:41<00:47, 30.26it/s, 31 steps of size 7.26e-02. acc. prob=0.79]
warmup:  43%|████▎     | 1071/2500 [00:42<00:44, 32.31it/s, 35 steps of size 6.09e-02. acc. prob=0.79]
warmup:  43%|████▎     | 1075/2500 [00:42<00:53, 26.82it/s, 31 steps of size 1.23e-01. acc. prob=0.79]
warmup:  43%|████▎     | 1081/2500 [00:42<00:42, 33.52it/s, 7 steps of size 1.59e-01. acc. prob=0.79] 
warmup:  43%|████▎     | 1087/2500 [00:42<00:37, 37.93it/s, 31 steps of size 7.50e-02. acc. prob=0.79]
warmup:  44%|████▎     | 1092/2500 [00:42<00:39, 35.76it/s, 31 steps of size 8.61e-02. acc. prob=0.79]
warmup:  44%|████▍     | 1096/2500 [00:42<00:38, 36.25it/s, 19 steps of size 1.26e-01. acc. prob=0.79]
warmup:  44%|████▍     | 1101/2500 [00:42<00:37, 37.15it/s, 31 steps of size 1.28e-01. acc. prob=0.79]
warmup:  44%|████▍     | 1105/2500 [00:42<00:39, 35.55it/s, 55 steps of size 1.08e-01. acc. prob=0.79]
warmup:  44%|████▍     | 1109/2500 [00:43<00:45, 30.45it/s, 15 steps of size 9.40e-02. acc. prob=0.79]
warmup:  45%|████▍     | 1113/2500 [00:43<00:43, 32.24it/s, 3 steps of size 1.46e-01. acc. prob=0.79] 
warmup:  45%|████▍     | 1118/2500 [00:43<00:41, 33.69it/s, 47 steps of size 1.14e-01. acc. prob=0.79]
warmup:  45%|████▍     | 1122/2500 [00:43<00:44, 30.89it/s, 63 steps of size 1.20e-01. acc. prob=0.79]
warmup:  45%|████▌     | 1126/2500 [00:43<00:42, 32.30it/s, 63 steps of size 1.19e-01. acc. prob=0.79]
warmup:  45%|████▌     | 1130/2500 [00:43<00:44, 30.98it/s, 47 steps of size 7.63e-02. acc. prob=0.79]
warmup:  45%|████▌     | 1134/2500 [00:43<00:47, 28.64it/s, 15 steps of size 1.23e-01. acc. prob=0.79]
warmup:  45%|████▌     | 1137/2500 [00:44<00:47, 28.93it/s, 15 steps of size 1.16e-01. acc. prob=0.79]
warmup:  46%|████▌     | 1142/2500 [00:44<00:40, 33.20it/s, 19 steps of size 1.00e-01. acc. prob=0.79]
warmup:  46%|████▌     | 1148/2500 [00:44<00:38, 35.42it/s, 55 steps of size 9.60e-02. acc. prob=0.79]
warmup:  46%|████▌     | 1153/2500 [00:44<00:39, 34.08it/s, 63 steps of size 8.53e-02. acc. prob=0.79]
warmup:  46%|████▋     | 1157/2500 [00:44<00:40, 32.85it/s, 31 steps of size 5.93e-02. acc. prob=0.79]
warmup:  46%|████▋     | 1161/2500 [00:44<00:42, 31.76it/s, 3 steps of size 7.63e-02. acc. prob=0.79] 
warmup:  47%|████▋     | 1165/2500 [00:44<00:39, 33.59it/s, 39 steps of size 8.99e-02. acc. prob=0.79]
warmup:  47%|████▋     | 1170/2500 [00:45<00:39, 33.43it/s, 63 steps of size 7.50e-02. acc. prob=0.79]
warmup:  47%|████▋     | 1174/2500 [00:45<00:47, 27.66it/s, 31 steps of size 1.11e-01. acc. prob=0.79]
warmup:  47%|████▋     | 1177/2500 [00:45<00:47, 28.14it/s, 63 steps of size 7.88e-02. acc. prob=0.79]
warmup:  47%|████▋     | 1181/2500 [00:45<00:42, 30.82it/s, 15 steps of size 1.36e-01. acc. prob=0.79]
warmup:  47%|████▋     | 1186/2500 [00:45<00:39, 33.31it/s, 31 steps of size 1.10e-01. acc. prob=0.79]
warmup:  48%|████▊     | 1190/2500 [00:45<00:38, 34.46it/s, 23 steps of size 1.02e-01. acc. prob=0.79]
warmup:  48%|████▊     | 1195/2500 [00:45<00:36, 35.28it/s, 47 steps of size 1.57e-01. acc. prob=0.79]
warmup:  48%|████▊     | 1199/2500 [00:46<00:46, 27.89it/s, 63 steps of size 8.79e-02. acc. prob=0.79]
warmup:  48%|████▊     | 1204/2500 [00:46<00:40, 31.93it/s, 31 steps of size 6.92e-02. acc. prob=0.79]
warmup:  48%|████▊     | 1209/2500 [00:46<00:36, 35.26it/s, 31 steps of size 9.39e-02. acc. prob=0.79]
warmup:  49%|████▊     | 1213/2500 [00:46<00:36, 34.91it/s, 31 steps of size 1.40e-01. acc. prob=0.79]
warmup:  49%|████▊     | 1217/2500 [00:46<00:36, 34.97it/s, 39 steps of size 1.68e-01. acc. prob=0.79]
warmup:  49%|████▉     | 1223/2500 [00:46<00:31, 40.96it/s, 15 steps of size 1.20e-01. acc. prob=0.79]
warmup:  49%|████▉     | 1228/2500 [00:46<00:33, 38.16it/s, 31 steps of size 8.80e-02. acc. prob=0.79]
warmup:  49%|████▉     | 1233/2500 [00:46<00:35, 35.84it/s, 63 steps of size 9.92e-02. acc. prob=0.79]
warmup:  50%|████▉     | 1239/2500 [00:47<00:31, 40.19it/s, 31 steps of size 1.27e-01. acc. prob=0.79]
warmup:  50%|████▉     | 1244/2500 [00:47<00:30, 40.77it/s, 31 steps of size 9.34e-02. acc. prob=0.79]
warmup:  50%|████▉     | 1249/2500 [00:47<00:33, 36.86it/s, 31 steps of size 1.27e-01. acc. prob=0.79]
warmup:  50%|█████     | 1254/2500 [00:47<00:34, 36.63it/s, 47 steps of size 9.09e-02. acc. prob=0.79]
warmup:  50%|█████     | 1258/2500 [00:47<00:34, 35.94it/s, 15 steps of size 1.54e-01. acc. prob=0.79]
warmup:  50%|█████     | 1262/2500 [00:47<00:34, 35.37it/s, 15 steps of size 1.57e-01. acc. prob=0.79]
warmup:  51%|█████     | 1267/2500 [00:47<00:32, 37.39it/s, 31 steps of size 1.49e-01. acc. prob=0.79]
warmup:  51%|█████     | 1273/2500 [00:47<00:31, 38.84it/s, 47 steps of size 8.42e-02. acc. prob=0.79]
warmup:  51%|█████     | 1277/2500 [00:48<00:33, 36.47it/s, 63 steps of size 7.68e-02. acc. prob=0.79]
warmup:  51%|█████     | 1281/2500 [00:48<00:40, 30.02it/s, 19 steps of size 6.46e-02. acc. prob=0.79]
warmup:  51%|█████▏    | 1285/2500 [00:48<00:41, 29.24it/s, 63 steps of size 8.15e-02. acc. prob=0.79]
warmup:  52%|█████▏    | 1289/2500 [00:48<00:41, 28.94it/s, 7 steps of size 1.19e-01. acc. prob=0.79] 
warmup:  52%|█████▏    | 1293/2500 [00:48<00:42, 28.47it/s, 67 steps of size 1.27e-01. acc. prob=0.79]
warmup:  52%|█████▏    | 1296/2500 [00:48<00:43, 27.80it/s, 63 steps of size 1.15e-01. acc. prob=0.79]
warmup:  52%|█████▏    | 1302/2500 [00:48<00:35, 34.15it/s, 31 steps of size 1.46e-01. acc. prob=0.79]
warmup:  52%|█████▏    | 1308/2500 [00:49<00:33, 35.32it/s, 63 steps of size 1.37e-01. acc. prob=0.79]
warmup:  53%|█████▎    | 1313/2500 [00:49<00:31, 37.85it/s, 31 steps of size 1.13e-01. acc. prob=0.79]
warmup:  53%|█████▎    | 1317/2500 [00:49<00:31, 37.51it/s, 47 steps of size 9.11e-02. acc. prob=0.79]
warmup:  53%|█████▎    | 1321/2500 [00:49<00:33, 34.75it/s, 23 steps of size 1.22e-01. acc. prob=0.79]
warmup:  53%|█████▎    | 1325/2500 [00:49<00:37, 31.46it/s, 23 steps of size 9.46e-02. acc. prob=0.79]
warmup:  53%|█████▎    | 1329/2500 [00:49<00:34, 33.48it/s, 15 steps of size 9.61e-02. acc. prob=0.79]
warmup:  53%|█████▎    | 1333/2500 [00:49<00:36, 32.36it/s, 31 steps of size 1.30e-01. acc. prob=0.79]
warmup:  54%|█████▎    | 1338/2500 [00:49<00:31, 36.52it/s, 15 steps of size 1.52e-01. acc. prob=0.79]
warmup:  54%|█████▎    | 1342/2500 [00:50<00:34, 33.10it/s, 63 steps of size 1.23e-01. acc. prob=0.79]
warmup:  54%|█████▍    | 1346/2500 [00:50<00:37, 30.95it/s, 31 steps of size 1.05e-01. acc. prob=0.79]
warmup:  54%|█████▍    | 1350/2500 [00:50<00:38, 30.05it/s, 31 steps of size 1.23e-01. acc. prob=0.79]
warmup:  54%|█████▍    | 1356/2500 [00:50<00:32, 35.15it/s, 31 steps of size 8.38e-02. acc. prob=0.79]
warmup:  54%|█████▍    | 1360/2500 [00:50<00:41, 27.70it/s, 63 steps of size 9.01e-02. acc. prob=0.79]
warmup:  55%|█████▍    | 1364/2500 [00:50<00:41, 27.44it/s, 31 steps of size 9.41e-02. acc. prob=0.79]
warmup:  55%|█████▍    | 1368/2500 [00:51<00:39, 29.01it/s, 31 steps of size 1.34e-01. acc. prob=0.79]
warmup:  55%|█████▍    | 1372/2500 [00:51<00:37, 30.27it/s, 31 steps of size 1.15e-01. acc. prob=0.79]
warmup:  55%|█████▌    | 1376/2500 [00:51<00:35, 31.85it/s, 15 steps of size 1.03e-01. acc. prob=0.79]
warmup:  55%|█████▌    | 1381/2500 [00:51<00:32, 34.09it/s, 31 steps of size 1.14e-01. acc. prob=0.79]
warmup:  55%|█████▌    | 1385/2500 [00:51<00:35, 31.10it/s, 7 steps of size 1.20e-01. acc. prob=0.79] 
warmup:  56%|█████▌    | 1389/2500 [00:51<00:33, 33.21it/s, 31 steps of size 9.87e-02. acc. prob=0.79]
warmup:  56%|█████▌    | 1394/2500 [00:51<00:30, 36.12it/s, 15 steps of size 1.49e-01. acc. prob=0.79]
warmup:  56%|█████▌    | 1398/2500 [00:51<00:35, 31.45it/s, 51 steps of size 9.26e-02. acc. prob=0.79]
warmup:  56%|█████▌    | 1402/2500 [00:52<00:37, 28.93it/s, 31 steps of size 9.05e-02. acc. prob=0.79]
warmup:  56%|█████▋    | 1408/2500 [00:52<00:32, 33.76it/s, 31 steps of size 1.29e-01. acc. prob=0.79]
warmup:  57%|█████▋    | 1413/2500 [00:52<00:29, 37.28it/s, 31 steps of size 1.36e-01. acc. prob=0.79]
warmup:  57%|█████▋    | 1417/2500 [00:52<00:30, 35.05it/s, 15 steps of size 1.55e-01. acc. prob=0.79]
warmup:  57%|█████▋    | 1422/2500 [00:52<00:28, 37.77it/s, 23 steps of size 1.42e-01. acc. prob=0.79]
warmup:  57%|█████▋    | 1426/2500 [00:52<00:30, 35.26it/s, 47 steps of size 9.75e-02. acc. prob=0.79]
warmup:  57%|█████▋    | 1430/2500 [00:52<00:33, 32.38it/s, 47 steps of size 1.20e-01. acc. prob=0.79]
warmup:  57%|█████▋    | 1435/2500 [00:52<00:29, 36.37it/s, 31 steps of size 1.13e-01. acc. prob=0.79]
warmup:  58%|█████▊    | 1439/2500 [00:53<00:30, 34.35it/s, 15 steps of size 9.99e-02. acc. prob=0.79]
warmup:  58%|█████▊    | 1443/2500 [00:53<00:31, 33.25it/s, 63 steps of size 1.17e-01. acc. prob=0.79]
warmup:  58%|█████▊    | 1449/2500 [00:53<00:28, 36.37it/s, 43 steps of size 9.36e-02. acc. prob=0.79]
warmup:  58%|█████▊    | 1454/2500 [00:53<00:27, 38.03it/s, 31 steps of size 9.35e-02. acc. prob=0.79]
warmup:  58%|█████▊    | 1459/2500 [00:53<00:26, 39.81it/s, 15 steps of size 1.45e-01. acc. prob=0.79]
warmup:  59%|█████▊    | 1464/2500 [00:53<00:26, 38.94it/s, 15 steps of size 1.09e-01. acc. prob=0.79]
warmup:  59%|█████▊    | 1468/2500 [00:53<00:32, 31.89it/s, 79 steps of size 1.17e-01. acc. prob=0.79]
warmup:  59%|█████▉    | 1473/2500 [00:54<00:30, 33.93it/s, 39 steps of size 1.37e-01. acc. prob=0.79]
warmup:  59%|█████▉    | 1480/2500 [00:54<00:24, 41.88it/s, 15 steps of size 1.14e-01. acc. prob=0.79]
warmup:  59%|█████▉    | 1485/2500 [00:54<00:23, 42.76it/s, 15 steps of size 1.28e-01. acc. prob=0.79]
warmup:  60%|█████▉    | 1490/2500 [00:54<00:23, 42.59it/s, 31 steps of size 8.53e-02. acc. prob=0.79]
warmup:  60%|█████▉    | 1495/2500 [00:54<00:25, 39.64it/s, 31 steps of size 1.14e-01. acc. prob=0.79]
warmup:  60%|██████    | 1500/2500 [00:54<00:27, 36.77it/s, 7 steps of size 1.20e-01. acc. prob=0.79] 
warmup:  60%|██████    | 1504/2500 [00:54<00:27, 35.75it/s, 31 steps of size 1.29e-01. acc. prob=0.79]
warmup:  60%|██████    | 1508/2500 [00:54<00:29, 33.63it/s, 31 steps of size 9.47e-02. acc. prob=0.79]
warmup:  60%|██████    | 1512/2500 [00:55<00:29, 33.73it/s, 15 steps of size 1.26e-01. acc. prob=0.79]
warmup:  61%|██████    | 1516/2500 [00:55<00:29, 33.77it/s, 31 steps of size 1.46e-01. acc. prob=0.79]
warmup:  61%|██████    | 1520/2500 [00:55<00:30, 32.25it/s, 19 steps of size 9.46e-02. acc. prob=0.79]
warmup:  61%|██████    | 1524/2500 [00:55<00:29, 32.76it/s, 15 steps of size 1.58e-01. acc. prob=0.79]
warmup:  61%|██████    | 1530/2500 [00:55<00:25, 37.99it/s, 31 steps of size 1.23e-01. acc. prob=0.79]
warmup:  61%|██████▏   | 1534/2500 [00:55<00:29, 32.59it/s, 31 steps of size 7.87e-02. acc. prob=0.79]
warmup:  62%|██████▏   | 1538/2500 [00:55<00:31, 30.98it/s, 79 steps of size 8.79e-02. acc. prob=0.79]
warmup:  62%|██████▏   | 1542/2500 [00:55<00:31, 30.07it/s, 31 steps of size 1.15e-01. acc. prob=0.79]
warmup:  62%|██████▏   | 1547/2500 [00:56<00:28, 32.97it/s, 31 steps of size 1.28e-01. acc. prob=0.79]
warmup:  62%|██████▏   | 1552/2500 [00:56<00:26, 35.80it/s, 19 steps of size 1.02e-01. acc. prob=0.79]
warmup:  62%|██████▏   | 1558/2500 [00:56<00:22, 41.47it/s, 15 steps of size 1.58e-01. acc. prob=0.79]
warmup:  63%|██████▎   | 1563/2500 [00:56<00:23, 40.03it/s, 31 steps of size 1.10e-01. acc. prob=0.79]
warmup:  63%|██████▎   | 1568/2500 [00:56<00:23, 39.08it/s, 31 steps of size 9.79e-02. acc. prob=0.79]
warmup:  63%|██████▎   | 1573/2500 [00:56<00:25, 35.83it/s, 31 steps of size 1.09e-01. acc. prob=0.79]
warmup:  63%|██████▎   | 1577/2500 [00:56<00:25, 35.69it/s, 63 steps of size 8.67e-02. acc. prob=0.79]
warmup:  63%|██████▎   | 1581/2500 [00:57<00:30, 30.58it/s, 31 steps of size 1.06e-01. acc. prob=0.79]
warmup:  63%|██████▎   | 1585/2500 [00:57<00:29, 30.64it/s, 15 steps of size 1.15e-01. acc. prob=0.79]
warmup:  64%|██████▎   | 1590/2500 [00:57<00:26, 34.69it/s, 15 steps of size 7.23e-02. acc. prob=0.79]
warmup:  64%|██████▍   | 1594/2500 [00:57<00:27, 32.96it/s, 15 steps of size 1.07e-01. acc. prob=0.79]
warmup:  64%|██████▍   | 1598/2500 [00:57<00:26, 34.29it/s, 31 steps of size 1.13e-01. acc. prob=0.79]
warmup:  64%|██████▍   | 1602/2500 [00:57<00:27, 32.60it/s, 31 steps of size 1.17e-01. acc. prob=0.79]
warmup:  64%|██████▍   | 1606/2500 [00:57<00:26, 33.33it/s, 31 steps of size 1.09e-01. acc. prob=0.79]
warmup:  64%|██████▍   | 1610/2500 [00:57<00:26, 33.16it/s, 31 steps of size 9.92e-02. acc. prob=0.79]
warmup:  65%|██████▍   | 1614/2500 [00:58<00:28, 31.50it/s, 47 steps of size 1.09e-01. acc. prob=0.79]
warmup:  65%|██████▍   | 1618/2500 [00:58<00:27, 31.63it/s, 23 steps of size 8.25e-02. acc. prob=0.79]
warmup:  65%|██████▍   | 1622/2500 [00:58<00:30, 28.95it/s, 63 steps of size 1.01e-01. acc. prob=0.79]
warmup:  65%|██████▌   | 1627/2500 [00:58<00:25, 33.68it/s, 15 steps of size 1.31e-01. acc. prob=0.79]
warmup:  65%|██████▌   | 1633/2500 [00:58<00:22, 39.12it/s, 15 steps of size 1.30e-01. acc. prob=0.79]
warmup:  66%|██████▌   | 1639/2500 [00:58<00:22, 38.84it/s, 75 steps of size 9.97e-02. acc. prob=0.79]
warmup:  66%|██████▌   | 1644/2500 [00:58<00:21, 40.51it/s, 15 steps of size 1.59e-01. acc. prob=0.79]
warmup:  66%|██████▌   | 1650/2500 [00:58<00:19, 42.89it/s, 31 steps of size 7.48e-02. acc. prob=0.79]
warmup:  66%|██████▌   | 1656/2500 [00:59<00:17, 47.23it/s, 15 steps of size 1.37e-01. acc. prob=0.79]
warmup:  66%|██████▋   | 1662/2500 [00:59<00:17, 48.88it/s, 35 steps of size 1.10e-01. acc. prob=0.79]
warmup:  67%|██████▋   | 1668/2500 [00:59<00:16, 49.38it/s, 31 steps of size 9.46e-02. acc. prob=0.79]
warmup:  67%|██████▋   | 1674/2500 [00:59<00:18, 44.11it/s, 31 steps of size 1.12e-01. acc. prob=0.79]
warmup:  67%|██████▋   | 1679/2500 [00:59<00:23, 34.49it/s, 63 steps of size 9.32e-02. acc. prob=0.79]
warmup:  67%|██████▋   | 1683/2500 [00:59<00:27, 29.56it/s, 31 steps of size 1.10e-01. acc. prob=0.79]
warmup:  68%|██████▊   | 1688/2500 [00:59<00:24, 33.45it/s, 15 steps of size 1.06e-01. acc. prob=0.79]
warmup:  68%|██████▊   | 1692/2500 [01:00<00:23, 33.88it/s, 31 steps of size 1.30e-01. acc. prob=0.79]
warmup:  68%|██████▊   | 1697/2500 [01:00<00:22, 35.07it/s, 31 steps of size 1.10e-01. acc. prob=0.79]
warmup:  68%|██████▊   | 1701/2500 [01:00<00:22, 35.44it/s, 23 steps of size 9.67e-02. acc. prob=0.79]
warmup:  68%|██████▊   | 1707/2500 [01:00<00:20, 38.81it/s, 31 steps of size 1.04e-01. acc. prob=0.79]
warmup:  68%|██████▊   | 1711/2500 [01:00<00:23, 33.55it/s, 31 steps of size 1.31e-01. acc. prob=0.79]
warmup:  69%|██████▊   | 1715/2500 [01:00<00:24, 32.48it/s, 63 steps of size 9.70e-02. acc. prob=0.79]
warmup:  69%|██████▉   | 1721/2500 [01:00<00:20, 37.91it/s, 23 steps of size 1.31e-01. acc. prob=0.79]
warmup:  69%|██████▉   | 1725/2500 [01:00<00:20, 38.23it/s, 23 steps of size 9.14e-02. acc. prob=0.79]
warmup:  69%|██████▉   | 1729/2500 [01:01<00:23, 32.44it/s, 31 steps of size 1.23e-01. acc. prob=0.79]
warmup:  69%|██████▉   | 1733/2500 [01:01<00:23, 32.28it/s, 23 steps of size 1.45e-01. acc. prob=0.79]
